rowid,sampleid,age,gender
88341,045178,fifties,male
88342,055544,fourties,male
88343,031509,fourties,male
88344,023675,seventies,female
88345,127396,fourties,female
88346,021035,fifties,female
88347,103470,thirties,female
88348,120562,teens,female
88349,121362,teens,male
88350,014014,sixties,female
88351,130062,fifties,female
88352,084202,thirties,female
88353,073167,thirties,male
88354,105256,seventies,male
88355,110258,teens,female
88356,047571,fifties,male
88357,085151,thirties,female
88358,073573,thirties,male
88359,121444,fourties,male
88360,006996,sixties,female
88361,016654,twenties,female
88362,070860,teens,female
88363,114320,teens,female
88364,135272,seventies,female
88365,142022,fourties,female
88366,069226,twenties,female
88367,017905,fourties,male
88368,003743,twenties,male
88369,028224,sixties,male
88370,061888,fourties,female
88371,009554,fifties,male
88372,114982,thirties,female
88373,002777,fourties,male
88374,010872,fifties,female
88375,124975,sixties,male
88376,110886,thirties,female
88377,126938,seventies,female
88378,029596,sixties,male
88379,122865,teens,male
88380,080794,twenties,female
88381,001621,twenties,female
88382,118456,sixties,female
88383,123610,twenties,male
88384,070676,seventies,female
88385,087836,fifties,female
88386,025580,seventies,male
88387,001000,twenties,female
88388,111845,seventies,male
88389,097495,thirties,female
88390,142063,fourties,female
88391,090786,sixties,male
88392,110787,seventies,female
88393,115709,sixties,male
88394,002258,seventies,female
88395,028213,fifties,male
88396,018460,sixties,female
88397,058433,sixties,male
88398,142617,teens,female
88399,093150,teens,female
88400,096921,teens,male
88401,080061,fifties,female
88402,045687,twenties,male
88403,059826,seventies,female
88404,013463,teens,male
88405,039598,fourties,female
88406,139891,teens,female
88407,142145,fourties,female
88408,116666,seventies,female
88409,089761,teens,female
88410,049564,seventies,male
88411,107822,seventies,female
88412,022229,sixties,female
88413,127516,thirties,male
88414,094986,fourties,female
88415,143295,thirties,male
88416,115782,twenties,female
88417,092621,twenties,male
88418,071739,seventies,female
88419,071991,seventies,male
88420,031247,thirties,female
88421,126700,sixties,female
88422,021683,thirties,male
88423,146380,thirties,female
88424,147111,thirties,male
88425,012056,twenties,female
88426,074480,teens,female
88427,099608,fifties,female
88428,064454,thirties,female
88429,054627,teens,male
88430,056696,seventies,female
88431,028744,thirties,female
88432,069301,fifties,female
88433,006173,teens,female
88434,138153,teens,female
88435,048220,thirties,female
88436,134179,seventies,male
88437,146549,thirties,female
88438,109108,twenties,male
88439,083503,seventies,female
88440,138226,fourties,female
88441,122508,thirties,female
88442,086834,sixties,male
88443,102334,teens,female
88444,130409,fourties,male
88445,143853,fourties,male
88446,102879,twenties,male
88447,121482,fourties,male
88448,029859,sixties,male
88449,116027,teens,male
88450,126902,seventies,male
88451,065747,seventies,male
88452,084847,thirties,female
88453,097265,twenties,female
88454,013619,sixties,female
88455,092458,fifties,male
88456,085664,thirties,male
88457,119366,thirties,male
88458,075889,teens,female
88459,049680,fifties,male
88460,080533,seventies,male
88461,032911,thirties,male
88462,030812,sixties,male
88463,039103,teens,male
88464,147046,fourties,female
88465,048462,twenties,female
88466,025412,fourties,male
88467,121455,seventies,male
88468,051423,seventies,female
88469,091790,fourties,male
88470,000946,twenties,male
88471,003322,fourties,female
88472,076459,fourties,male
88473,107130,seventies,male
88474,059098,fourties,male
88475,051061,thirties,female
88476,111122,thirties,female
88477,022189,sixties,female
88478,007622,sixties,male
88479,114350,fourties,male
88480,073702,fourties,female
88481,143758,fourties,female
88482,048282,teens,female
88483,026750,sixties,male
88484,060203,twenties,male
88485,070624,twenties,female
88486,039845,fifties,male
88487,073002,seventies,male
88488,107548,thirties,male
88489,093226,sixties,female
88490,045672,fourties,male
88491,067758,thirties,male
88492,084370,seventies,female
88493,066212,seventies,female
88494,117372,twenties,female
88495,065891,twenties,female
88496,089154,fourties,female
88497,037616,twenties,male
88498,102601,twenties,male
88499,113794,twenties,male
88500,066453,thirties,female
88501,139848,fifties,male
88502,032578,teens,female
88503,128507,fifties,male
88504,048465,teens,male
88505,046188,fourties,male
88506,071383,fourties,male
88507,022474,fourties,male
88508,047116,teens,female
88509,144241,thirties,female
88510,066861,fourties,female
88511,126557,fifties,female
88512,029713,seventies,male
88513,036417,twenties,female
88514,076499,sixties,female
88515,067875,fifties,male
88516,054286,fourties,female
88517,141212,seventies,female
88518,060936,thirties,male
88519,130186,thirties,male
88520,084752,fourties,female
88521,137422,twenties,male
88522,046722,thirties,female
88523,048526,thirties,male
88524,089065,seventies,female
88525,072206,teens,female
88526,001792,twenties,female
88527,066836,seventies,female
88528,080931,fifties,female
88529,041496,sixties,male
88530,053192,seventies,female
88531,147588,seventies,female
88532,132226,thirties,male
88533,108925,twenties,female
88534,069398,thirties,male
88535,021254,seventies,male
88536,012253,thirties,female
88537,141843,thirties,male
88538,089896,fifties,female
88539,059826,seventies,female
88540,079979,sixties,female
88541,044084,twenties,female
88542,141964,sixties,female
88543,012465,teens,female
88544,140075,fifties,male
88545,006548,sixties,female
88546,012575,thirties,female
88547,119723,sixties,male
88548,001046,fifties,female
88549,131280,teens,male
88550,002169,sixties,female
88551,103269,twenties,female
88552,113716,fifties,male
88553,050827,fifties,female
88554,098865,seventies,male
88555,068685,twenties,male
88556,032626,thirties,male
88557,097741,fifties,male
88558,122347,thirties,male
88559,143462,fourties,male
88560,011888,fifties,male
88561,126440,seventies,male
88562,076733,teens,female
88563,090980,teens,female
88564,047851,fifties,female
88565,089297,sixties,female
88566,059328,teens,female
88567,033583,fourties,female
88568,085492,teens,male
88569,086436,fourties,female
88570,117655,fourties,male
88571,113967,twenties,female
88572,013965,fourties,female
88573,080708,fourties,female
88574,049169,seventies,male
88575,087705,teens,female
88576,136597,twenties,female
88577,118454,sixties,male
88578,043778,teens,male
88579,138654,thirties,male
88580,141862,twenties,female
88581,081794,fourties,female
88582,119572,fifties,male
88583,119944,fourties,male
88584,008953,teens,female
88585,098586,sixties,female
88586,115138,fourties,female
88587,143584,fifties,female
88588,017563,twenties,female
88589,135753,sixties,female
88590,055739,teens,female
88591,071674,sixties,female
88592,005830,twenties,male
88593,088832,twenties,male
88594,141442,fifties,male
88595,087236,fourties,male
88596,095649,teens,female
88597,040559,sixties,male
88598,113507,fifties,female
88599,020037,twenties,female
88600,066271,sixties,female
88601,029380,fourties,female
88602,031536,fourties,male
88603,131063,fifties,female
88604,004030,seventies,female
88605,013393,thirties,female
88606,021260,sixties,female
88607,148204,sixties,male
88608,132874,thirties,female
88609,131542,twenties,female
88610,139544,fifties,female
88611,107140,teens,male
88612,121495,seventies,female
88613,136615,twenties,female
88614,044045,seventies,male
88615,141536,teens,female
88616,027444,twenties,male
88617,126124,teens,female
88618,060432,fifties,male
88619,116632,fourties,female
88620,049457,teens,female
88621,146857,fifties,female
88622,125418,thirties,male
88623,046751,fifties,female
88624,072518,fourties,male
88625,029040,fifties,male
88626,015972,sixties,female
88627,119118,seventies,female
88628,021438,thirties,male
88629,125614,fifties,male
88630,073348,sixties,female
88631,116183,fifties,male
88632,086757,teens,female
88633,000254,teens,female
88634,000906,twenties,male
88635,041916,fourties,female
88636,139440,teens,male
88637,092439,twenties,female
88638,124432,sixties,female
88639,116317,teens,male
88640,026589,sixties,male
88641,137483,teens,male
88642,009593,teens,male
88643,100117,teens,male
88644,095425,twenties,female
88645,012627,thirties,male
88646,055201,twenties,male
88647,039929,fourties,female
88648,023537,fifties,female
88649,117820,seventies,female
88650,106189,sixties,female
88651,059935,thirties,male
88652,106841,sixties,male
88653,065958,fourties,male
88654,121221,seventies,male
88655,009180,seventies,female
88656,083263,teens,female
88657,147588,seventies,female
88658,031170,seventies,female
88659,114208,fourties,female
88660,135036,twenties,male
88661,111568,fifties,female
88662,124685,seventies,female
88663,065711,twenties,male
88664,060838,thirties,male
88665,098429,fifties,female
88666,022338,thirties,male
88667,114498,thirties,male
88668,097845,fifties,male
88669,028735,sixties,female
88670,065507,thirties,female
88671,071739,seventies,female
88672,011271,sixties,male
88673,074893,teens,female
88674,100043,seventies,female
88675,010089,fourties,female
88676,135276,seventies,male
88677,140759,twenties,male
88678,041773,seventies,male
88679,076813,sixties,male
88680,126966,sixties,female
88681,077109,seventies,female
88682,122150,fourties,male
88683,002034,fifties,female
88684,014057,thirties,female
88685,062933,fifties,male
88686,087098,fifties,male
88687,038356,seventies,female
88688,099482,sixties,female
88689,116948,thirties,female
88690,089077,thirties,female
88691,137508,twenties,female
88692,065991,thirties,female
88693,081006,sixties,male
88694,101661,teens,female
88695,100428,seventies,female
88696,114139,sixties,female
88697,144491,fifties,female
88698,132015,thirties,male
88699,060509,teens,male
88700,100921,fourties,female
88701,114563,sixties,male
88702,109422,fifties,female
88703,105818,fourties,female
88704,085153,fourties,female
88705,123123,teens,female
88706,101815,sixties,female
88707,105512,seventies,male
88708,024842,teens,male
88709,068410,seventies,male
88710,122633,thirties,male
88711,054317,seventies,male
88712,004418,teens,male
88713,132799,fifties,female
88714,143079,thirties,male
88715,042650,sixties,female
88716,042565,twenties,male
88717,018151,twenties,female
88718,026434,sixties,female
88719,101907,sixties,female
88720,128981,twenties,male
88721,008882,fifties,male
88722,002660,thirties,male
88723,084205,teens,male
88724,078223,sixties,male
88725,110536,thirties,male
88726,044481,twenties,male
88727,030436,seventies,female
88728,103013,fourties,male
88729,143699,fifties,female
88730,027824,fourties,male
88731,110580,teens,male
88732,095846,twenties,male
88733,081352,twenties,female
88734,000370,twenties,male
88735,009202,twenties,male
88736,081597,teens,male
88737,007721,fifties,male
88738,074837,fourties,male
88739,045276,twenties,female
88740,036269,seventies,female
88741,030415,thirties,male
88742,114853,fourties,female
88743,118885,teens,female
88744,083302,twenties,female
88745,119821,teens,male
88746,023359,twenties,female
88747,017656,teens,male
88748,096163,thirties,male
88749,137264,seventies,female
88750,147321,sixties,female
88751,121972,seventies,male
88752,056948,teens,female
88753,035337,thirties,female
88754,136174,fifties,male
88755,081924,thirties,female
88756,052811,teens,female
88757,043529,twenties,male
88758,041310,thirties,male
88759,044944,twenties,male
88760,145207,thirties,female
88761,066647,fourties,male
88762,048846,teens,male
88763,062359,twenties,female
88764,028013,teens,male
88765,098290,seventies,male
88766,035152,twenties,male
88767,127217,fourties,female
88768,114177,seventies,male
88769,091241,sixties,male
88770,020760,seventies,female
88771,062794,seventies,male
88772,075631,seventies,male
88773,040872,teens,female
88774,056142,teens,male
88775,052537,twenties,female
88776,062954,teens,female
88777,053348,fourties,male
88778,049151,sixties,male
88779,121175,seventies,male
88780,119118,seventies,female
88781,065397,seventies,female
88782,125255,twenties,female
88783,036809,twenties,female
88784,013464,sixties,male
88785,034757,fifties,male
88786,052959,twenties,female
88787,073936,fourties,female
88788,147061,fifties,male
88789,087106,sixties,female
88790,100839,fourties,female
88791,070676,seventies,female
88792,002705,twenties,male
88793,128923,fifties,female
88794,012478,teens,male
88795,124588,seventies,male
88796,062136,twenties,female
88797,065263,fourties,female
88798,084944,teens,male
88799,002798,teens,male
88800,064861,fourties,female
88801,106032,twenties,male
88802,045273,sixties,male
88803,094834,thirties,female
88804,031713,sixties,male
88805,112660,fourties,female
88806,005275,seventies,female
88807,110181,twenties,female
88808,115212,thirties,male
88809,016176,fifties,male
88810,142763,thirties,male
88811,143867,thirties,male
88812,072635,sixties,female
88813,105683,seventies,male
88814,074501,fifties,female
88815,052582,thirties,male
88816,116983,seventies,male
88817,091889,sixties,female
88818,055262,sixties,male
88819,138104,sixties,female
88820,056892,fourties,female
88821,070834,fourties,female
88822,023834,fourties,female
88823,087906,seventies,male
88824,098497,seventies,female
88825,061518,twenties,male
88826,030900,sixties,female
88827,084578,thirties,female
88828,041637,sixties,female
88829,137942,teens,male
88830,008349,sixties,female
88831,018535,fifties,female
88832,043584,teens,male
88833,091241,sixties,male
88834,060154,twenties,male
88835,101424,sixties,male
88836,043286,fifties,female
88837,078379,thirties,female
88838,080886,fourties,male
88839,023579,sixties,male
88840,125697,twenties,male
88841,120159,twenties,male
88842,056822,thirties,female
88843,001614,seventies,male
88844,011842,thirties,female
88845,019435,twenties,male
88846,059567,seventies,male
88847,124581,seventies,female
88848,059612,fourties,male
88849,107822,seventies,female
88850,060100,thirties,male
88851,028421,seventies,male
88852,029650,twenties,male
88853,057633,thirties,female
88854,076951,fourties,female
88855,129365,sixties,male
88856,109780,fourties,male
88857,128780,thirties,male
88858,050688,twenties,male
88859,017666,twenties,male
88860,085639,seventies,male
88861,122263,teens,male
88862,000524,sixties,female
88863,116960,fourties,female
88864,040691,thirties,male
88865,002463,sixties,female
88866,024641,sixties,female
88867,040520,thirties,male
88868,061396,thirties,male
88869,067156,thirties,male
88870,033288,fifties,female
88871,038133,fifties,female
88872,027219,fourties,female
88873,039551,thirties,female
88874,129662,sixties,female
88875,133638,teens,male
88876,095806,twenties,female
88877,127041,thirties,female
88878,036020,thirties,female
88879,013101,seventies,female
88880,120435,teens,female
88881,010807,sixties,male
88882,009454,fifties,male
88883,073008,sixties,female
88884,134913,teens,male
88885,075640,teens,male
88886,009072,twenties,male
88887,142034,sixties,male
88888,097311,sixties,female
88889,142486,sixties,male
88890,059885,fifties,male
88891,032101,thirties,female
88892,002696,twenties,female
88893,079021,fifties,female
88894,131192,fifties,male
88895,004828,sixties,female
88896,059025,thirties,female
88897,076141,fourties,male
88898,139845,sixties,male
88899,129526,seventies,female
88900,060211,fourties,female
88901,004149,twenties,female
88902,044568,sixties,female
88903,030834,thirties,female
88904,048062,twenties,male
88905,104683,teens,male
88906,007099,thirties,male
88907,017360,twenties,female
88908,147804,seventies,male
88909,083636,twenties,female
88910,020855,fifties,male
88911,044491,teens,female
88912,006678,seventies,male
88913,090092,sixties,female
88914,003757,fifties,female
88915,116981,seventies,male
88916,098046,twenties,male
88917,087931,teens,male
88918,127086,sixties,female
88919,138740,twenties,male
88920,105893,fifties,female
88921,084205,teens,male
88922,085773,fifties,male
88923,085095,fourties,male
88924,069641,fifties,female
88925,041168,sixties,male
88926,094942,thirties,male
88927,018180,thirties,male
88928,140099,sixties,male
88929,108454,sixties,male
88930,114144,teens,female
88931,074263,fourties,female
88932,023474,twenties,male
88933,055178,sixties,female
88934,099654,teens,female
88935,121325,fifties,male
88936,112479,twenties,female
88937,138438,sixties,male
88938,069489,fifties,male
88939,031162,twenties,male
88940,094761,fifties,male
88941,060739,teens,female
88942,088967,twenties,male
88943,124581,seventies,female
88944,020676,fifties,male
88945,088013,teens,female
88946,102865,fifties,male
88947,142309,fourties,female
88948,105429,seventies,male
88949,073732,seventies,male
88950,008649,teens,male
88951,083826,twenties,female
88952,030900,sixties,female
88953,119256,teens,male
88954,044713,fourties,male
88955,003063,fourties,female
88956,117548,fifties,male
88957,144645,fifties,male
88958,140178,thirties,female
88959,031852,fifties,female
88960,044553,thirties,male
88961,048956,fourties,male
88962,144010,thirties,male
88963,074633,sixties,female
88964,141902,fifties,male
88965,015757,seventies,female
88966,028158,seventies,male
88967,096276,seventies,male
88968,013660,teens,male
88969,052451,seventies,female
88970,041305,fourties,female
88971,054185,thirties,female
88972,058913,fifties,female
88973,084129,fifties,male
88974,136799,fourties,male
88975,122525,thirties,male
88976,105147,teens,female
88977,133594,teens,male
88978,136590,fifties,female
88979,047643,teens,male
88980,016156,twenties,male
88981,101540,teens,female
88982,057392,seventies,female
88983,117091,sixties,female
88984,034564,thirties,male
88985,002877,teens,male
88986,108651,fourties,male
88987,055264,thirties,male
88988,023675,seventies,female
88989,024950,thirties,male
88990,002255,fifties,female
88991,119345,twenties,female
88992,015717,twenties,female
88993,143755,sixties,male
88994,114920,seventies,female
88995,088611,thirties,male
88996,068891,thirties,male
88997,112755,fourties,male
88998,013508,thirties,male
88999,144737,seventies,male
89000,144071,seventies,male
89001,073813,thirties,male
89002,039455,fourties,male
89003,076291,fifties,female
89004,097058,thirties,male
89005,123751,teens,male
89006,130453,teens,male
89007,015694,twenties,female
89008,128858,teens,female
89009,056837,teens,female
89010,068282,sixties,male
89011,086360,twenties,male
89012,131668,sixties,female
89013,004924,thirties,male
89014,126055,fourties,female
89015,131990,sixties,male
89016,072261,twenties,female
89017,063639,fourties,male
89018,087532,fourties,female
89019,137786,thirties,female
89020,038794,thirties,male
89021,094483,fifties,male
89022,144071,seventies,male
89023,083273,fifties,male
89024,120303,twenties,male
89025,096153,fifties,female
89026,105963,sixties,female
89027,093221,teens,female
89028,139943,thirties,female
89029,097661,sixties,female
89030,010066,twenties,female
89031,128578,sixties,male
89032,107535,sixties,female
89033,020388,thirties,female
89034,042113,twenties,male
89035,090499,seventies,female
89036,037319,twenties,male
89037,028046,twenties,female
89038,038590,thirties,female
89039,061614,sixties,female
89040,075765,sixties,male
89041,103356,seventies,female
89042,090630,fourties,female
89043,086111,thirties,female
89044,083758,teens,male
89045,019631,teens,male
89046,111683,twenties,female
89047,091950,twenties,male
89048,144727,teens,female
89049,143831,sixties,male
89050,030307,thirties,female
89051,117885,seventies,male
89052,047698,thirties,male
89053,022159,thirties,male
89054,113508,fifties,male
89055,000822,fifties,female
89056,129022,teens,female
89057,088777,fourties,male
89058,135305,teens,male
89059,131844,sixties,male
89060,052334,seventies,male
89061,025976,sixties,female
89062,016649,fourties,male
89063,048887,thirties,male
89064,103538,fourties,female
89065,043991,twenties,female
89066,042618,teens,female
89067,073168,fourties,male
89068,121625,fourties,female
89069,110956,fourties,male
89070,073767,twenties,male
89071,050668,thirties,male
89072,115287,fourties,male
89073,124425,twenties,male
89074,023598,twenties,male
89075,099657,fifties,male
89076,030442,fourties,female
89077,007934,fourties,male
89078,049972,fourties,female
89079,111539,seventies,male
89080,077124,teens,male
89081,104186,teens,male
89082,120894,seventies,female
89083,147839,twenties,female
89084,031687,fourties,male
89085,048328,thirties,male
89086,000741,sixties,male
89087,119800,teens,female
89088,143260,seventies,female
89089,006311,twenties,female
89090,118228,seventies,female
89091,044823,sixties,male
89092,025548,seventies,female
89093,069535,sixties,male
89094,008906,fourties,male
89095,026126,fifties,female
89096,126654,fifties,male
89097,121922,teens,female
89098,047997,fifties,male
89099,108670,fifties,male
89100,047820,sixties,male
89101,072689,teens,female
89102,009078,fifties,male
89103,094880,sixties,female
89104,030856,twenties,male
89105,096221,twenties,female
89106,048983,teens,male
89107,071938,fifties,female
89108,036696,thirties,female
89109,028667,twenties,male
89110,128420,seventies,female
89111,119534,twenties,male
89112,125213,seventies,female
89113,104953,sixties,female
89114,101187,sixties,male
89115,071991,seventies,male
89116,087835,twenties,female
89117,078572,sixties,female
89118,089429,fifties,male
89119,129411,fourties,male
89120,042868,fifties,female
89121,093539,sixties,male
89122,039201,twenties,female
89123,097334,seventies,female
89124,116950,fourties,female
89125,108546,seventies,female
89126,031274,seventies,female
89127,007613,fourties,female
89128,133400,thirties,female
89129,016319,twenties,male
89130,029631,fifties,female
89131,044855,thirties,male
89132,009927,thirties,male
89133,075228,seventies,male
89134,034301,twenties,female
89135,097912,sixties,female
89136,069582,teens,male
89137,117329,fifties,female
89138,015654,teens,female
89139,107213,teens,male
89140,036516,sixties,male
89141,118266,fifties,male
89142,059928,twenties,male
89143,122326,thirties,female
89144,102361,fourties,female
89145,018182,sixties,female
89146,132951,thirties,female
89147,021551,seventies,male
89148,098235,thirties,female
89149,021588,twenties,male
89150,105354,twenties,male
89151,030677,seventies,male
89152,145758,twenties,male
89153,087969,sixties,male
89154,140150,twenties,female
89155,092456,seventies,male
89156,121391,fourties,female
89157,111198,fourties,male
89158,019855,thirties,male
89159,034690,sixties,female
89160,131147,fifties,female
89161,015804,seventies,female
89162,079697,twenties,male
89163,070562,teens,female
89164,046514,thirties,male
89165,051520,thirties,male
89166,076572,seventies,male
89167,139653,fifties,male
89168,065512,fourties,female
89169,059846,twenties,male
89170,081008,sixties,female
89171,007526,fifties,male
89172,047279,thirties,male
89173,060070,fourties,male
89174,038974,fourties,male
89175,098554,thirties,male
89176,105108,teens,female
89177,023493,teens,male
89178,143676,sixties,female
89179,020396,thirties,female
89180,056696,seventies,female
89181,018821,sixties,female
89182,013041,sixties,male
89183,083524,sixties,female
89184,074903,sixties,female
89185,042513,twenties,female
89186,042525,seventies,male
89187,121794,fifties,male
89188,126883,twenties,female
89189,098606,fifties,female
89190,082080,teens,male
89191,112744,fourties,male
89192,051444,fifties,male
89193,077042,seventies,female
89194,114628,twenties,male
89195,059966,fifties,male
89196,129425,thirties,female
89197,072219,sixties,female
89198,129738,fourties,male
89199,002062,fourties,male
89200,125157,teens,female
89201,019130,teens,male
89202,113520,fourties,male
89203,079029,sixties,male
89204,018607,fifties,male
89205,058243,thirties,male
89206,000700,sixties,male
89207,070274,fifties,male
89208,137692,thirties,female
89209,109175,fourties,female
89210,109426,sixties,female
89211,145853,thirties,male
89212,019130,teens,male
89213,050454,twenties,male
89214,028923,seventies,male
89215,098772,seventies,female
89216,039421,teens,male
89217,129929,twenties,female
89218,026223,thirties,male
89219,006508,twenties,male
89220,080063,thirties,female
89221,056226,sixties,male
89222,008245,fourties,male
89223,078403,sixties,male
89224,114297,twenties,female
89225,124761,thirties,female
89226,115763,sixties,female
89227,025825,fifties,male
89228,130691,fifties,male
89229,008167,fourties,male
89230,050240,fourties,male
89231,111549,sixties,female
89232,082814,seventies,female
89233,002118,twenties,male
89234,135801,fifties,male
89235,068597,fourties,female
89236,035158,thirties,male
89237,002163,teens,female
89238,016111,sixties,male
89239,002739,twenties,female
89240,033306,twenties,female
89241,016278,thirties,female
89242,140915,seventies,male
89243,137080,thirties,male
89244,067296,sixties,male
89245,026663,fourties,male
89246,060358,sixties,female
89247,137292,seventies,male
89248,081124,twenties,male
89249,119743,fifties,female
89250,009226,fifties,female
89251,050893,thirties,male
89252,124297,seventies,female
89253,092676,fifties,female
89254,090500,fourties,female
89255,020335,teens,male
89256,116869,twenties,female
89257,112393,fifties,male
89258,135667,teens,female
89259,107822,seventies,female
89260,089297,sixties,female
89261,132098,teens,female
89262,062790,fourties,male
89263,046200,thirties,female
89264,029704,twenties,male
89265,124621,twenties,male
89266,052722,thirties,female
89267,010050,fourties,male
89268,028324,sixties,male
89269,121211,twenties,female
89270,041010,fifties,male
89271,108566,twenties,male
89272,095359,twenties,male
89273,048661,seventies,male
89274,087169,seventies,male
89275,014180,thirties,female
89276,021681,twenties,female
89277,091925,fifties,female
89278,089807,teens,male
89279,046269,fifties,female
89280,085804,sixties,female
89281,115974,thirties,male
89282,056033,teens,female
89283,035037,seventies,female
89284,051485,teens,female
89285,012791,teens,male
89286,040155,teens,male
89287,086080,sixties,female
89288,063592,fifties,male
89289,027799,thirties,male
89290,051224,seventies,male
89291,082785,thirties,female
89292,136445,seventies,female
89293,044717,seventies,female
89294,039806,twenties,male
89295,084360,thirties,female
89296,003404,fourties,female
89297,029438,fifties,male
89298,106834,fifties,male
89299,016735,fifties,female
89300,053002,fourties,male
89301,098299,teens,male
89302,116388,fifties,female
89303,088604,fifties,female
89304,092756,thirties,female
89305,127872,sixties,female
89306,139955,fourties,female
89307,051038,twenties,male
89308,123172,thirties,male
89309,144995,sixties,male
89310,079220,sixties,female
89311,028372,seventies,male
89312,022269,thirties,female
89313,103356,seventies,female
89314,093320,twenties,male
89315,003175,twenties,male
89316,043606,sixties,male
89317,053044,seventies,female
89318,108525,twenties,female
89319,007543,fourties,male
89320,073356,fifties,male
89321,111123,seventies,male
89322,080857,teens,male
89323,009967,fourties,female
89324,017041,sixties,female
89325,067020,thirties,female
89326,077903,thirties,male
89327,134338,teens,male
89328,089826,twenties,female
89329,143387,thirties,male
89330,093930,twenties,female
89331,123048,fifties,female
89332,064058,twenties,male
89333,137495,sixties,female
89334,031974,sixties,female
89335,016758,fourties,male
89336,136499,teens,male
89337,128878,thirties,male
89338,102912,thirties,female
89339,146773,fourties,female
89340,083840,fourties,female
89341,065488,teens,male
89342,013533,fourties,female
89343,041998,fourties,male
89344,036137,fifties,male
89345,086917,thirties,female
89346,061409,seventies,male
89347,126897,twenties,female
89348,145908,seventies,female
89349,097421,fourties,female
89350,126902,seventies,male
89351,135417,fifties,male
89352,103991,thirties,male
89353,116430,twenties,female
89354,037441,thirties,male
89355,138013,seventies,male
89356,095616,thirties,female
89357,147464,seventies,male
89358,047156,sixties,male
89359,092391,teens,female
89360,025807,fourties,male
89361,046610,twenties,female
89362,006752,twenties,female
89363,003795,twenties,female
89364,082024,fourties,female
89365,053324,thirties,female
89366,041915,twenties,female
89367,015123,thirties,female
89368,046569,seventies,female
89369,132465,teens,male
89370,029306,twenties,male
89371,097325,teens,male
89372,075280,teens,female
89373,065612,fifties,male
89374,026607,twenties,male
89375,070015,thirties,male
89376,040441,thirties,female
89377,091843,sixties,male
89378,013436,twenties,female
89379,003084,fifties,male
89380,059362,fourties,female
89381,116923,twenties,male
89382,099949,sixties,male
89383,001935,fifties,female
89384,048951,fifties,male
89385,066270,twenties,male
89386,012984,fourties,female
89387,073105,twenties,female
89388,138584,sixties,female
89389,044013,fourties,female
89390,139450,twenties,female
89391,082015,twenties,male
89392,116492,twenties,female
89393,079757,fifties,male
89394,034524,fourties,female
89395,083962,fourties,female
89396,101540,teens,female
89397,055435,teens,male
89398,082960,thirties,female
89399,110066,sixties,female
89400,029184,thirties,male
89401,117272,twenties,female
89402,063705,twenties,female
89403,059431,twenties,female
89404,064781,fifties,male
89405,141476,teens,male
89406,052979,seventies,male
89407,106164,fourties,male
89408,057586,teens,male
89409,121920,thirties,female
89410,095596,fifties,female
89411,019551,fourties,female
89412,081996,twenties,male
89413,072716,twenties,male
89414,092466,thirties,female
89415,132012,fifties,male
89416,055595,sixties,female
89417,023352,thirties,male
89418,057838,thirties,female
89419,134087,twenties,male
89420,043337,sixties,male
89421,115157,thirties,female
89422,141586,sixties,male
89423,098520,twenties,female
89424,113749,fifties,male
89425,011125,seventies,male
89426,120008,twenties,female
89427,091840,seventies,male
89428,056805,fourties,male
89429,114867,teens,male
89430,042679,thirties,female
89431,018958,fourties,female
89432,074243,twenties,female
89433,092376,teens,female
89434,004153,fourties,male
89435,147695,thirties,female
89436,012463,sixties,male
89437,136185,fifties,male
89438,070168,fifties,female
89439,008022,fifties,male
89440,101797,seventies,male
89441,135688,fourties,female
89442,053127,teens,female
89443,141363,teens,male
89444,097334,seventies,female
89445,023048,fourties,female
89446,054927,twenties,male
89447,092057,twenties,female
89448,012060,thirties,female
89449,065196,twenties,female
89450,024568,teens,female
89451,073788,fifties,male
89452,143260,seventies,female
89453,034574,teens,female
89454,147773,fourties,male
89455,091239,sixties,male
89456,073073,fourties,female
89457,145088,thirties,female
89458,039444,thirties,male
89459,107308,fifties,female
89460,125384,fifties,female
89461,068487,thirties,female
89462,050213,sixties,male
89463,138377,seventies,male
89464,042640,twenties,female
89465,042003,fourties,male
89466,000390,fifties,female
89467,056994,fifties,male
89468,113497,thirties,male
89469,004967,fifties,male
89470,109969,twenties,female
89471,075335,teens,female
89472,143676,sixties,female
89473,048217,twenties,male
89474,116198,twenties,male
89475,041670,fifties,female
89476,068025,fifties,female
89477,094818,twenties,male
89478,137986,fifties,female
89479,032209,twenties,male
89480,008709,fifties,female
89481,012639,fifties,male
89482,121176,thirties,male
89483,144726,thirties,female
89484,134910,twenties,male
89485,137292,seventies,male
89486,121701,seventies,male
89487,131457,thirties,female
89488,116901,thirties,female
89489,127076,twenties,male
89490,073702,fourties,female
89491,119207,fourties,female
89492,008812,sixties,male
89493,119446,sixties,male
89494,031197,twenties,female
89495,102323,teens,female
89496,065335,seventies,female
89497,053757,sixties,female
89498,061746,seventies,male
89499,136808,twenties,female
89500,121596,sixties,male
89501,087108,fifties,female
89502,076600,twenties,male
89503,062852,twenties,male
89504,007241,thirties,female
89505,026785,fifties,female
89506,073761,sixties,male
89507,057014,teens,female
89508,029544,teens,male
89509,119949,sixties,female
89510,104072,fourties,female
89511,116429,seventies,female
89512,125349,seventies,male
89513,125421,twenties,male
89514,117712,fourties,female
89515,023062,sixties,female
89516,020489,teens,female
89517,082728,teens,female
89518,074147,teens,male
