rowid,sampleid,age,gender
90660,005144,thirties,male
90661,126759,sixties,female
90662,067499,thirties,male
90663,005293,fifties,female
90664,016556,fourties,male
90665,135089,fourties,male
90666,131189,fourties,male
90667,050524,twenties,male
90668,132464,fourties,male
90669,134478,fourties,male
90670,128125,twenties,male
90671,026769,thirties,male
90672,146160,twenties,male
90673,115430,teens,female
90674,083899,thirties,male
90675,107248,thirties,female
90676,095939,teens,male
90677,092712,twenties,male
90678,095979,seventies,male
90679,140197,fourties,male
90680,110682,fourties,male
90681,134347,fifties,female
90682,127395,thirties,male
90683,064488,thirties,female
90684,076526,sixties,male
90685,082413,twenties,male
90686,020840,twenties,female
90687,146235,fifties,female
90688,080088,thirties,male
90689,069803,thirties,male
90690,050348,thirties,male
90691,129768,thirties,female
90692,039401,thirties,male
90693,085156,thirties,male
90694,012535,thirties,male
90695,102873,twenties,male
90696,049317,fourties,female
90697,134975,fourties,male
90698,133458,sixties,female
90699,018721,fourties,female
90700,088098,fifties,male
90701,034182,twenties,male
90702,111513,thirties,male
90703,093754,sixties,male
90704,111674,twenties,male
90705,118695,twenties,male
90706,006991,twenties,male
90707,017811,teens,male
90708,004002,fifties,female
90709,086265,thirties,male
90710,062921,twenties,male
90711,063217,fourties,male
90712,061916,twenties,male
90713,092747,fifties,female
90714,036566,teens,male
90715,078636,thirties,female
90716,027731,thirties,male
90717,053137,teens,male
90718,003142,teens,male
90719,007487,thirties,male
90720,078894,teens,male
90721,061539,fifties,male
90722,060242,thirties,male
90723,072665,thirties,female
90724,040673,thirties,male
90725,125537,fourties,male
90726,142025,thirties,female
90727,084393,twenties,male
90728,051289,thirties,male
90729,146003,fifties,male
90730,112614,twenties,male
90731,066554,thirties,male
90732,058717,fourties,male
90733,084164,thirties,male
90734,038263,twenties,female
90735,047086,thirties,female
90736,138945,thirties,female
90737,104386,fifties,male
90738,118596,fourties,male
90739,087219,thirties,male
90740,089388,seventies,male
90741,108440,thirties,male
90742,116258,thirties,male
90743,107753,sixties,male
90744,065703,fifties,female
90745,044365,twenties,male
90746,014529,sixties,female
90747,104964,thirties,female
90748,122990,thirties,male
90749,010525,sixties,male
90750,105413,thirties,male
90751,131523,twenties,male
90752,058423,twenties,male
90753,033896,fifties,male
90754,081311,teens,male
90755,091950,twenties,male
90756,140533,twenties,female
90757,098658,sixties,male
90758,116978,fourties,male
90759,125370,fourties,female
90760,043746,fifties,female
90761,014014,sixties,female
90762,147553,fifties,female
90763,098978,fourties,male
90764,021310,fourties,female
90765,081337,fifties,female
90766,093445,fourties,male
90767,076790,twenties,male
90768,105003,teens,male
90769,050618,sixties,female
90770,124758,thirties,male
90771,042514,fifties,male
90772,038266,teens,male
90773,026322,thirties,male
90774,128609,sixties,male
90775,053767,fifties,male
90776,018756,fifties,male
90777,064763,thirties,male
90778,126165,teens,male
90779,115952,teens,male
90780,137531,sixties,female
90781,002233,fifties,female
90782,054044,twenties,male
90783,012517,twenties,male
90784,045574,fifties,female
90785,037127,fifties,male
90786,014376,fourties,male
90787,055737,teens,male
90788,011427,twenties,male
90789,088004,fourties,male
90790,035340,twenties,male
90791,014109,twenties,female
90792,076183,twenties,male
90793,128759,thirties,male
90794,131390,teens,male
90795,016569,thirties,male
90796,046563,twenties,female
90797,023141,twenties,male
90798,144600,fifties,female
90799,084294,fourties,female
90800,146200,fifties,male
90801,050978,fifties,male
90802,127128,fourties,male
90803,013311,twenties,female
90804,059714,twenties,female
90805,052905,sixties,male
90806,031264,twenties,male
90807,027548,fourties,female
90808,054055,twenties,female
90809,025665,thirties,male
90810,098299,teens,male
90811,052444,fourties,male
90812,074564,teens,female
90813,048327,thirties,female
90814,040398,fifties,female
90815,077392,fourties,male
90816,133411,thirties,female
90817,146667,thirties,male
90818,121499,thirties,female
90819,037679,thirties,male
90820,139131,thirties,female
90821,050243,twenties,male
90822,066956,fourties,male
90823,055765,twenties,male
90824,005930,thirties,male
90825,131481,fifties,male
90826,028144,twenties,female
90827,132978,thirties,male
90828,016446,fourties,male
90829,098709,twenties,male
90830,049499,twenties,female
90831,078394,thirties,male
90832,095481,fourties,female
90833,032218,thirties,male
90834,115460,fifties,male
90835,043527,fourties,male
90836,044714,thirties,female
90837,127437,twenties,male
90838,117395,thirties,male
90839,057482,twenties,male
90840,122758,twenties,male
90841,142857,fourties,male
90842,001687,fourties,male
90843,000356,sixties,female
90844,039430,fourties,male
90845,144508,thirties,male
90846,053103,sixties,female
90847,072606,fourties,female
90848,120281,twenties,female
90849,011441,fourties,male
90850,130573,sixties,male
90851,009036,thirties,male
90852,087615,teens,male
90853,061013,thirties,male
90854,028142,twenties,male
90855,021377,twenties,male
90856,091497,fifties,male
90857,099502,teens,male
90858,099029,thirties,male
90859,138783,twenties,male
90860,135575,fourties,male
90861,120220,thirties,male
90862,114628,twenties,male
90863,068818,fifties,female
90864,094408,twenties,female
90865,121113,twenties,male
90866,008897,twenties,male
90867,003762,thirties,male
90868,122333,thirties,male
90869,098854,teens,male
90870,018323,thirties,male
90871,047218,fourties,male
90872,043571,fourties,male
90873,133202,fourties,male
90874,071567,fifties,female
90875,102310,fourties,male
90876,016576,twenties,female
90877,139259,fourties,male
90878,024517,sixties,male
90879,067861,thirties,male
90880,074457,fourties,male
90881,054827,twenties,male
90882,051636,sixties,male
90883,046462,twenties,male
90884,057100,thirties,male
90885,021011,fourties,male
90886,147235,twenties,male
90887,010262,sixties,male
90888,032990,thirties,male
90889,103021,thirties,female
90890,116839,fourties,male
90891,124675,teens,female
90892,093941,twenties,male
90893,038928,fifties,male
90894,047425,fifties,male
90895,025255,thirties,male
90896,070723,teens,female
90897,037704,twenties,male
90898,138264,twenties,male
90899,106954,fifties,female
90900,050039,thirties,male
90901,053107,thirties,male
90902,134844,thirties,female
90903,058379,thirties,male
90904,109653,fifties,male
90905,009472,twenties,female
90906,070855,thirties,male
90907,030159,twenties,male
90908,122576,thirties,female
90909,099125,thirties,male
90910,138051,teens,male
90911,036920,twenties,male
90912,076487,fifties,female
90913,128778,fourties,male
90914,036597,teens,male
90915,050525,twenties,male
90916,033862,twenties,male
90917,132192,twenties,male
90918,043679,fifties,female
90919,051540,fourties,male
90920,070366,fourties,male
90921,078006,twenties,female
90922,098384,twenties,male
90923,055971,fourties,male
90924,041047,sixties,male
90925,104347,twenties,female
90926,096690,sixties,male
90927,141397,sixties,male
90928,030025,fourties,male
90929,128009,thirties,male
90930,032813,thirties,female
90931,002424,twenties,male
90932,106676,thirties,female
90933,083530,fourties,female
90934,106592,sixties,male
90935,058097,fifties,male
90936,059569,twenties,male
90937,035173,twenties,male
90938,123602,fourties,female
90939,020006,fourties,male
90940,145747,seventies,male
90941,075138,fourties,male
90942,040133,twenties,male
90943,083814,thirties,female
90944,009359,fourties,male
90945,052774,thirties,male
90946,035102,fourties,male
90947,051329,seventies,male
90948,015585,twenties,male
90949,037192,thirties,male
90950,017408,fifties,male
90951,077065,twenties,male
90952,039520,fifties,male
90953,105770,thirties,male
90954,122861,thirties,male
90955,065944,twenties,male
90956,115773,twenties,male
90957,016357,twenties,female
90958,034544,thirties,male
90959,124451,thirties,male
90960,025197,thirties,male
90961,045162,thirties,male
90962,070749,fourties,male
90963,000189,twenties,female
90964,091425,twenties,female
90965,064251,fifties,female
90966,134730,sixties,female
90967,106350,fourties,male
90968,068207,thirties,male
90969,145359,teens,male
90970,144928,twenties,male
90971,117404,twenties,male
90972,038601,twenties,male
90973,043498,fourties,male
90974,094761,fifties,male
90975,084771,seventies,male
90976,026481,fifties,female
90977,079836,twenties,male
90978,054386,fourties,female
90979,076177,thirties,male
90980,045660,thirties,male
90981,049996,twenties,male
90982,094555,fourties,male
90983,114055,twenties,female
90984,053834,thirties,male
90985,134663,twenties,male
90986,104005,thirties,female
90987,002507,fourties,male
90988,008095,twenties,male
90989,090388,thirties,male
90990,033060,fifties,male
90991,044683,twenties,male
90992,136400,thirties,male
90993,013384,teens,male
90994,139924,twenties,male
90995,132379,twenties,female
90996,097206,sixties,male
90997,123340,fourties,male
90998,056032,fourties,male
90999,115639,twenties,male
91000,062557,thirties,male
91001,067957,sixties,male
91002,051056,twenties,male
91003,006651,twenties,male
91004,058056,twenties,female
91005,112877,seventies,male
91006,126140,fourties,female
91007,074754,fourties,male
91008,003231,fifties,female
91009,006876,sixties,male
91010,063648,thirties,male
91011,067875,fifties,male
91012,098880,twenties,male
91013,035242,fifties,male
91014,047325,twenties,male
91015,061304,twenties,male
91016,027540,twenties,male
91017,041645,teens,male
91018,108160,twenties,male
91019,049621,fifties,female
91020,098867,fourties,female
91021,023587,twenties,male
91022,083870,twenties,female
91023,009401,fourties,female
91024,040730,fourties,male
91025,117104,thirties,female
91026,113247,thirties,male
91027,114615,fifties,female
91028,018455,fifties,male
91029,128447,twenties,male
91030,048305,fifties,female
91031,140937,fourties,male
91032,045353,thirties,female
91033,074215,fourties,male
91034,101612,twenties,male
91035,094528,twenties,female
91036,124942,sixties,male
91037,135888,twenties,male
91038,036801,twenties,male
91039,072967,fifties,female
91040,050564,fourties,male
91041,021172,fifties,female
91042,122550,thirties,female
91043,028979,twenties,female
91044,081113,twenties,male
91045,058106,twenties,male
91046,062326,thirties,male
91047,099566,fifties,male
91048,029420,teens,male
91049,000642,twenties,male
91050,055922,twenties,male
91051,119399,thirties,female
91052,012415,twenties,male
91053,140382,fifties,female
91054,096029,twenties,male
91055,005667,twenties,male
91056,126380,twenties,male
91057,096945,thirties,female
91058,007380,twenties,female
91059,123315,twenties,female
91060,141045,thirties,male
91061,147323,fourties,male
91062,117806,fourties,male
91063,140770,twenties,female
91064,130005,thirties,female
91065,070487,fourties,male
91066,145575,teens,male
91067,012809,fourties,male
91068,048409,thirties,male
91069,068174,fourties,male
91070,028643,thirties,male
91071,066611,twenties,female
91072,035845,thirties,female
91073,056664,twenties,female
91074,032210,fourties,male
91075,051183,twenties,male
91076,100848,thirties,female
91077,016843,twenties,male
91078,057590,twenties,male
91079,121359,twenties,male
91080,134516,twenties,male
91081,011682,teens,male
91082,088108,twenties,male
91083,103843,twenties,male
91084,073478,twenties,male
91085,113351,sixties,female
91086,046138,thirties,male
91087,125996,twenties,male
91088,140645,fourties,female
91089,006677,seventies,male
91090,081033,twenties,male
91091,094445,fourties,male
91092,008496,thirties,male
91093,076098,twenties,male
91094,013184,seventies,male
91095,145997,thirties,female
91096,064052,twenties,male
91097,084643,fifties,male
91098,012939,teens,male
91099,109471,fourties,male
91100,139925,twenties,female
91101,075018,fifties,male
91102,040243,twenties,male
91103,061837,thirties,male
91104,059598,fifties,male
91105,011506,twenties,male
91106,051359,twenties,male
91107,126915,teens,female
91108,015804,seventies,female
91109,046998,fourties,male
91110,069064,fifties,female
91111,134899,thirties,male
91112,024033,thirties,female
91113,018212,teens,male
91114,095960,twenties,male
91115,078286,sixties,male
91116,118273,thirties,female
91117,089334,teens,male
91118,131519,twenties,male
91119,048110,twenties,male
91120,076595,fourties,female
91121,082173,fourties,male
91122,086875,teens,male
91123,139693,fourties,male
91124,124439,sixties,female
91125,008083,twenties,male
91126,066848,thirties,male
91127,139877,twenties,male
91128,048814,fifties,male
91129,076628,twenties,male
91130,109368,thirties,male
91131,094219,twenties,male
91132,017105,twenties,male
91133,059866,fifties,male
91134,060604,teens,male
91135,066840,twenties,male
91136,080369,fourties,female
91137,030481,thirties,male
91138,013861,twenties,male
91139,147270,teens,male
91140,135760,twenties,male
91141,048085,twenties,male
91142,057974,thirties,male
91143,074462,twenties,male
91144,130244,teens,male
91145,102925,twenties,male
91146,029345,thirties,male
91147,038518,thirties,male
91148,104865,twenties,male
91149,070902,fifties,male
91150,110694,fourties,male
91151,032376,thirties,male
91152,137926,twenties,male
91153,097728,thirties,female
91154,027445,thirties,male
91155,093115,thirties,male
91156,059823,thirties,female
91157,022719,thirties,female
91158,118487,twenties,female
91159,053812,fifties,male
91160,108183,thirties,male
91161,011814,fifties,female
91162,030552,thirties,male
91163,031895,twenties,male
91164,116178,twenties,male
91165,062076,fifties,male
91166,025425,fourties,male
91167,022688,thirties,male
91168,144929,twenties,female
91169,060409,sixties,male
91170,078117,sixties,female
91171,112059,thirties,male
91172,079667,thirties,male
91173,148376,twenties,male
91174,131402,twenties,male
91175,051669,seventies,male
91176,105675,fourties,female
91177,109195,thirties,male
91178,091366,twenties,male
91179,032665,fourties,female
91180,005249,twenties,male
91181,035036,twenties,male
91182,145803,fifties,female
91183,016238,fourties,male
91184,085757,fourties,male
91185,010215,teens,female
91186,133885,thirties,female
91187,053308,fourties,female
91188,023027,thirties,male
91189,082354,twenties,female
91190,018549,fourties,female
91191,127526,twenties,male
91192,133226,twenties,male
91193,014022,twenties,male
91194,103410,fifties,male
91195,015571,fourties,female
91196,127171,twenties,male
91197,050414,twenties,male
91198,076049,twenties,male
91199,113942,fifties,male
91200,064256,thirties,male
91201,101741,twenties,male
91202,098805,sixties,female
91203,091090,thirties,male
91204,075942,twenties,male
91205,076418,teens,male
91206,055940,thirties,male
91207,068693,fourties,male
91208,115300,thirties,male
91209,065200,twenties,female
91210,139996,fourties,male
91211,054943,twenties,male
91212,013642,thirties,male
91213,127579,thirties,male
91214,008102,thirties,female
91215,077857,twenties,female
91216,060129,twenties,female
91217,086642,fifties,male
91218,018490,twenties,male
91219,110016,fourties,male
91220,079127,fourties,female
91221,021674,fourties,female
91222,026818,fifties,female
91223,133034,fifties,male
91224,146098,twenties,male
91225,117957,teens,male
91226,049437,twenties,male
91227,072292,fifties,female
91228,044955,sixties,male
91229,019216,fifties,male
91230,054565,fourties,male
91231,117486,seventies,male
91232,105916,seventies,male
91233,094305,twenties,male
91234,009731,thirties,male
91235,147914,twenties,male
91236,122115,twenties,male
91237,142190,thirties,male
91238,027759,fourties,male
91239,065492,twenties,male
91240,077230,teens,male
91241,095085,twenties,male
91242,037740,twenties,male
91243,122618,fourties,male
91244,139615,fourties,male
91245,017337,twenties,male
91246,073624,fourties,male
91247,116031,sixties,male
91248,058425,thirties,male
91249,013490,twenties,female
91250,129135,fourties,male
91251,010818,twenties,male
91252,059646,thirties,male
91253,014936,twenties,male
91254,084852,fourties,male
91255,091710,twenties,male
91256,026165,twenties,male
91257,031504,thirties,male
91258,040908,seventies,male
91259,058256,twenties,male
91260,096869,twenties,male
91261,105291,twenties,female
91262,122149,fifties,male
91263,078046,fourties,male
91264,014380,thirties,female
91265,063379,fifties,male
91266,037257,fifties,male
91267,100221,twenties,male
91268,001906,twenties,male
91269,134157,twenties,male
91270,037975,teens,male
91271,076266,twenties,male
91272,084310,fifties,male
91273,117887,thirties,male
91274,018892,thirties,male
91275,058564,twenties,male
91276,019493,thirties,male
91277,063528,fifties,female
91278,146481,thirties,male
91279,068710,thirties,male
91280,061029,twenties,female
91281,099759,thirties,female
91282,111502,fourties,male
91283,142967,fourties,male
91284,103223,fifties,male
91285,003420,sixties,male
91286,124846,twenties,female
91287,108125,twenties,male
91288,077939,twenties,male
91289,067683,fourties,male
91290,134249,sixties,female
91291,143405,twenties,male
91292,089858,fourties,male
91293,018670,twenties,male
91294,067414,twenties,male
91295,058561,twenties,female
91296,049595,sixties,female
91297,102751,twenties,male
91298,009442,thirties,male
91299,087843,twenties,male
91300,022614,thirties,male
91301,109735,twenties,male
91302,083319,fifties,male
91303,137832,fifties,female
91304,039964,thirties,male
91305,003989,twenties,female
91306,032885,twenties,male
91307,025270,thirties,male
91308,065119,fifties,male
91309,139697,fourties,female
91310,075082,fourties,male
91311,130915,thirties,male
91312,089056,twenties,male
91313,118593,twenties,female
91314,094719,thirties,male
91315,138389,thirties,male
91316,123468,thirties,female
91317,034781,twenties,male
91318,069717,twenties,male
91319,129225,fifties,female
91320,124947,fifties,male
91321,107455,twenties,male
91322,022076,twenties,male
91323,052283,twenties,male
91324,014862,thirties,male
91325,042865,thirties,female
91326,042153,thirties,male
91327,097492,twenties,female
91328,012969,twenties,male
91329,088878,twenties,male
91330,079229,twenties,female
91331,126067,sixties,male
91332,048416,thirties,female
91333,010654,fourties,male
91334,128158,fourties,male
91335,023364,thirties,male
91336,079761,teens,male
91337,021126,twenties,male
91338,069693,teens,male
91339,123947,fourties,male
91340,126562,thirties,male
91341,034381,twenties,male
91342,072904,thirties,female
91343,035352,seventies,male
91344,022522,thirties,male
91345,019508,thirties,male
91346,019462,fourties,male
91347,135703,twenties,female
91348,093030,fourties,male
91349,063920,thirties,male
91350,066589,fifties,female
91351,010412,sixties,male
91352,130180,thirties,female
91353,061154,fourties,male
91354,129111,thirties,male
91355,026082,fourties,female
91356,001984,thirties,female
91357,093382,thirties,male
91358,108768,teens,male
91359,077827,fifties,male
91360,104606,thirties,male
91361,067121,fourties,male
91362,034181,fifties,female
91363,132999,seventies,male
91364,079736,fifties,male
91365,073050,twenties,male
91366,054183,thirties,male
91367,031805,twenties,male
91368,138676,thirties,male
91369,044352,fifties,female
91370,120552,sixties,female
91371,091437,fifties,male
91372,038456,fourties,female
91373,098154,thirties,female
91374,084632,twenties,male
91375,040268,thirties,male
91376,013336,twenties,male
91377,002828,twenties,male
91378,058601,fourties,male
91379,069314,thirties,male
91380,080554,fifties,female
91381,088303,twenties,male
91382,132923,twenties,male
91383,142864,twenties,male
91384,057121,teens,male
91385,125739,fourties,male
91386,142593,twenties,female
91387,115462,twenties,male
91388,093063,fifties,male
91389,051098,sixties,female
91390,074273,thirties,male
91391,068537,fifties,male
91392,011922,fourties,male
91393,106836,thirties,male
91394,079656,twenties,male
91395,040397,fourties,male
91396,067621,fourties,female
91397,127852,teens,male
91398,014746,twenties,male
91399,033875,fourties,male
91400,117134,twenties,male
91401,138651,fourties,male
91402,140039,fifties,male
91403,016372,fifties,female
91404,104713,thirties,male
91405,086106,thirties,male
91406,106038,twenties,male
91407,023845,fourties,female
91408,011495,twenties,male
91409,004284,thirties,male
91410,092040,thirties,male
91411,054655,twenties,male
91412,046470,twenties,male
91413,053024,thirties,male
91414,032231,thirties,male
91415,118067,thirties,male
91416,003064,twenties,male
91417,081431,twenties,male
91418,090238,thirties,female
91419,040740,teens,male
91420,117176,thirties,female
91421,007121,twenties,male
91422,111792,fourties,male
91423,016582,fourties,male
91424,080320,twenties,male
91425,003208,thirties,male
91426,040042,thirties,female
91427,110615,twenties,male
91428,013154,fifties,male
91429,081757,thirties,male
91430,018021,teens,male
91431,052854,fourties,male
91432,100995,twenties,male
91433,128301,teens,male
91434,117553,twenties,male
91435,090068,thirties,male
91436,002113,twenties,male
91437,058436,sixties,male
91438,117505,thirties,female
91439,109041,twenties,male
91440,140740,twenties,male
91441,016565,seventies,male
91442,034376,twenties,male
91443,083281,twenties,male
91444,057997,thirties,male
91445,074397,fourties,male
91446,043476,thirties,male
91447,120062,thirties,male
91448,134984,teens,male
91449,005753,thirties,male
91450,016974,fourties,male
91451,014717,fourties,female
91452,017253,thirties,male
91453,024696,twenties,male
91454,014050,fifties,female
91455,111653,thirties,female
91456,058496,fourties,male
91457,027114,fifties,male
91458,061784,teens,male
91459,002328,twenties,male
91460,102862,twenties,male
91461,071923,thirties,male
91462,058172,thirties,male
91463,087825,twenties,male
91464,050575,twenties,male
91465,107943,fourties,male
91466,062319,fourties,male
91467,129032,twenties,male
91468,004444,sixties,male
91469,074059,sixties,male
91470,135461,fifties,male
91471,053806,thirties,male
91472,049592,fifties,female
91473,011258,twenties,male
91474,072775,thirties,female
91475,127235,thirties,male
91476,104999,fourties,female
91477,098193,thirties,male
91478,062369,twenties,female
91479,119372,twenties,male
91480,072734,twenties,female
91481,089660,thirties,male
91482,009949,fifties,male
91483,104031,thirties,male
91484,112002,sixties,male
91485,129578,fifties,female
91486,001494,fifties,male
91487,065307,sixties,male
91488,064750,fourties,female
91489,127219,thirties,male
91490,031556,seventies,male
91491,051479,sixties,female
91492,123643,thirties,male
91493,057131,thirties,female
91494,078921,fifties,male
91495,137089,fourties,male
91496,007623,sixties,male
91497,000154,thirties,male
91498,045150,fifties,female
91499,070821,sixties,male
91500,009425,fourties,male
91501,013291,fourties,male
91502,109137,fifties,female
91503,013914,thirties,male
91504,108152,fifties,female
91505,016354,twenties,male
91506,061974,fifties,male
91507,065436,fourties,male
91508,101956,thirties,male
91509,049940,thirties,female
91510,051650,twenties,male
91511,033400,thirties,male
91512,009120,twenties,female
91513,025974,teens,male
91514,064501,thirties,female
91515,031398,thirties,male
91516,092473,teens,male
91517,080200,thirties,male
91518,126491,twenties,male
91519,010124,teens,female
91520,099083,twenties,female
91521,001705,twenties,male
91522,052630,twenties,male
91523,028769,fourties,male
91524,006665,thirties,female
91525,084461,fourties,male
91526,105461,fourties,male
91527,096755,teens,male
91528,031616,twenties,male
91529,037134,twenties,male
91530,115487,thirties,female
91531,048502,twenties,male
91532,041193,teens,male
91533,046921,twenties,male
91534,121130,thirties,male
91535,107427,twenties,male
91536,048907,sixties,male
91537,083843,twenties,male
91538,101025,thirties,male
91539,028154,teens,male
91540,045326,fifties,male
91541,139612,twenties,female
91542,087817,sixties,male
91543,062521,fourties,male
91544,124974,twenties,male
91545,023003,fourties,male
91546,089636,fourties,male
91547,147432,thirties,male
91548,054265,thirties,male
91549,030438,fifties,male
91550,040247,thirties,male
91551,140575,fourties,male
91552,049411,fourties,male
91553,057090,thirties,male
91554,110586,teens,male
91555,037282,thirties,female
91556,014652,thirties,male
91557,028486,thirties,male
91558,090408,teens,male
91559,010794,twenties,male
91560,125579,thirties,male
91561,128001,fifties,female
91562,043236,fourties,male
91563,110838,twenties,male
91564,096151,fourties,male
91565,087069,thirties,female
91566,114060,twenties,male
91567,077974,twenties,female
91568,081052,thirties,male
91569,074245,thirties,male
91570,001065,fifties,female
91571,078720,fourties,male
91572,053802,seventies,male
91573,113606,twenties,female
91574,079455,thirties,male
91575,028641,fourties,male
91576,042097,thirties,male
91577,016391,fourties,female
91578,024012,thirties,male
91579,101786,teens,male
91580,051087,thirties,female
91581,096030,twenties,male
91582,005504,thirties,female
91583,110987,twenties,male
91584,051212,fourties,male
91585,008195,fifties,male
91586,074236,fifties,female
91587,097559,sixties,female
91588,148353,thirties,male
91589,123098,fourties,female
91590,008234,twenties,male
91591,130295,thirties,male
91592,059377,fourties,male
91593,095646,fifties,male
91594,112611,fourties,female
91595,086942,fifties,male
91596,045175,sixties,male
91597,120228,fifties,male
91598,017801,twenties,male
91599,028318,twenties,male
91600,009959,teens,male
91601,009693,fourties,male
91602,024840,thirties,female
91603,058578,twenties,female
91604,102585,fifties,male
91605,085270,fourties,male
91606,081447,fifties,female
91607,083550,thirties,male
91608,096688,thirties,male
91609,127860,twenties,male
91610,020500,fourties,female
91611,068559,twenties,female
91612,119046,twenties,male
91613,134474,twenties,male
91614,090026,twenties,male
91615,125686,fourties,male
91616,071476,fourties,male
91617,089097,twenties,male
91618,031963,thirties,male
91619,064761,thirties,female
91620,056156,thirties,male
91621,098080,fourties,female
91622,108264,twenties,male
91623,020332,teens,female
91624,030925,sixties,female
91625,105621,twenties,female
91626,085503,twenties,male
91627,035712,fourties,male
91628,080364,fourties,male
91629,039754,twenties,male
91630,062229,twenties,female
91631,120284,thirties,female
91632,069518,fifties,male
91633,072186,fifties,male
91634,113286,thirties,male
91635,086695,seventies,male
91636,121581,fourties,female
91637,004359,sixties,female
91638,027850,twenties,male
91639,043629,sixties,female
91640,102422,fifties,male
91641,105140,fourties,male
91642,110796,thirties,male
91643,112093,thirties,male
91644,109032,sixties,female
91645,019867,seventies,male
91646,042677,twenties,female
91647,051909,thirties,male
91648,039818,fourties,male
91649,143423,teens,female
91650,102715,thirties,male
91651,077045,thirties,male
91652,046514,thirties,male
91653,060783,fifties,female
91654,063892,fifties,male
91655,136322,thirties,male
91656,016089,fourties,male
91657,012623,twenties,female
91658,029281,twenties,male
91659,029788,fourties,male
91660,120400,fifties,male
91661,080505,fifties,male
91662,049917,fifties,female
91663,124531,twenties,male
91664,067078,twenties,male
91665,103989,fifties,female
91666,087362,fourties,female
91667,019565,twenties,male
91668,040341,fourties,male
91669,061119,twenties,male
91670,055136,twenties,female
91671,000075,thirties,male
91672,123256,thirties,male
91673,029955,twenties,male
91674,086396,sixties,male
91675,057244,thirties,female
91676,016911,fourties,female
91677,001791,twenties,male
91678,143915,twenties,female
91679,120178,twenties,male
91680,026859,twenties,male
91681,088296,teens,male
91682,048393,thirties,male
91683,085969,thirties,male
91684,023323,fifties,male
91685,100590,thirties,male
91686,103763,seventies,male
91687,115187,sixties,male
91688,098682,fourties,female
91689,103746,sixties,male
91690,144102,teens,male
91691,138061,fifties,female
91692,025338,fifties,male
91693,144070,twenties,male
91694,087639,twenties,male
91695,108081,fifties,female
91696,079191,twenties,female
91697,034177,fourties,male
91698,014322,fifties,male
91699,006028,thirties,male
91700,143864,twenties,male
91701,023097,thirties,male
91702,022509,fifties,female
91703,117877,twenties,male
91704,049916,twenties,male
91705,111342,fifties,male
91706,010384,twenties,male
91707,096893,thirties,female
91708,010537,fifties,female
91709,074471,twenties,male
91710,140124,twenties,female
91711,145541,fourties,female
91712,010739,twenties,male
91713,141745,twenties,female
91714,019752,twenties,male
91715,000170,twenties,male
91716,020904,sixties,male
91717,087429,fifties,female
91718,094430,twenties,male
91719,080051,thirties,male
91720,056460,twenties,female
91721,089640,teens,male
91722,103758,twenties,female
91723,122886,fourties,female
91724,080361,thirties,female
91725,040411,sixties,female
91726,130252,thirties,male
91727,009248,twenties,male
91728,069653,fourties,female
91729,069422,thirties,female
91730,023615,fifties,male
91731,036163,seventies,male
91732,093149,teens,male
91733,137613,twenties,male
91734,061621,fifties,male
91735,100734,thirties,male
91736,104978,twenties,male
91737,134222,thirties,male
91738,114695,twenties,male
91739,125717,thirties,male
91740,054220,twenties,male
91741,036109,twenties,male
91742,038119,thirties,male
91743,103568,teens,male
91744,110333,teens,male
91745,132335,thirties,male
91746,130382,fourties,male
91747,111939,thirties,male
91748,018831,thirties,male
91749,063015,fourties,male
91750,072998,twenties,male
91751,010370,thirties,male
91752,119193,twenties,male
91753,038188,fifties,female
91754,100974,twenties,male
91755,088908,teens,male
91756,086617,twenties,male
91757,094941,twenties,male
91758,016933,fifties,female
91759,124157,seventies,male
91760,114591,fifties,female
91761,009520,thirties,female
91762,049881,sixties,male
91763,004294,fourties,female
91764,068657,thirties,male
91765,022249,twenties,female
91766,089888,twenties,male
91767,020358,fourties,male
91768,055915,twenties,male
91769,066494,fourties,male
91770,072638,teens,female
91771,080102,twenties,male
91772,061901,fifties,female
91773,123030,twenties,male
91774,110361,fifties,male
91775,085858,thirties,male
91776,019246,thirties,male
91777,092150,twenties,male
91778,144350,twenties,male
91779,009413,twenties,male
91780,022754,twenties,male
91781,133682,fifties,female
91782,071562,thirties,male
91783,115339,fifties,female
91784,001044,fifties,female
91785,050253,thirties,male
91786,099653,seventies,male
91787,061867,thirties,male
91788,004029,seventies,male
91789,040863,thirties,female
91790,084134,twenties,male
91791,118637,fourties,male
91792,090559,fifties,female
91793,115565,twenties,male
91794,127767,thirties,female
91795,121796,seventies,male
91796,091906,twenties,male
91797,115934,twenties,female
91798,091548,thirties,female
91799,016172,thirties,male
91800,098731,fifties,female
91801,118745,twenties,male
91802,076220,fifties,male
91803,023949,twenties,female
91804,112704,twenties,male
91805,148173,teens,male
91806,039325,thirties,male
91807,052055,fifties,male
91808,104825,twenties,male
91809,035479,thirties,male
91810,037566,fifties,female
91811,124213,fifties,male
91812,024387,thirties,male
91813,073455,twenties,male
91814,031746,fifties,male
91815,027830,thirties,male
91816,051647,thirties,male
91817,028932,teens,male
91818,104618,twenties,male
91819,136804,fifties,male
91820,125742,twenties,male
91821,121811,fourties,male
91822,003881,twenties,male
91823,087101,thirties,male
91824,075541,sixties,female
91825,132790,thirties,male
91826,133816,twenties,female
91827,145152,teens,male
91828,088436,twenties,male
91829,015721,twenties,male
91830,094421,thirties,male
